

ej_radi ej_back_len ej_z_delta bypass_ratio thrust_ratio total_thrust core_thrust mass_flow_in mass_flow_out mass_flow_total mass_flow_bypass mass_flow_error
6.000000e-01 2.000000e+00 1.500000e-01 -1.000000e+00 0.000000e+00 0.000000e+00 2.414641e+04 0.000000e+00 4.679920e+01 0.000000e+00 -4.679920e+01 1.000000e+00
ej_radi ej_back_len ej_z_delta ej_area_ratio bypass_ratio thrust_ratio total_thrust core_thrust mass_flow_in mass_flow_out mass_flow_total mass_flow_bypass mass_flow_error
6.000000e-01 2.000000e+00 1.500000e-01 1.440000e+00 -1.000000e+00 0.000000e+00 0.000000e+00 2.414641e+04 0.000000e+00 4.679920e+01 0.000000e+00 -4.679920e+01 1.000000e+00
